Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-6fcy,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial_number,Spreadsheet: image_left,Spreadsheet: image_right,Spreadsheet: correct_answer,Spreadsheet: left_option,Spreadsheet: right_option,Spreadsheet: confidence_rating,Spreadsheet: optimized_side,Spreadsheet: preferred_side,Spreadsheet: image,Spreadsheet: tag,Spreadsheet: num_classes,Spreadsheet: colormap,Spreadsheet: variation,Spreadsheet: condition,Spreadsheet: trial_type,Spreadsheet: question
1857,1790004999000,21/09/2026 15:36:39,1790004999000,1,21/09/2026 16:36:39,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,13,Display 1,Screen 1,,,response,5,,,,1199.3,,,1199.3,1,1199.3,,,,Response,,,Display 1,,,,5,,,,,,disc_5_1_distinctipysa.png,,5,distinctipysa,1,sa,discrimination,How many distinct classes do you see?
1858,1790005006000,21/09/2026 15:36:46,1790005006000,1,21/09/2026 16:36:46,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,14,Display 1,Screen 1,,,response,20,,,,3671.6,,,3671.6,1,3671.6,,,,Response,,,Display 1,,,,20,,,,,,disc_20_2_distinctipysa.png,,20,distinctipysa,2,sa,discrimination,How many distinct classes do you see?
1859,1790005013000,21/09/2026 15:36:53,1790005013000,1,21/09/2026 16:36:53,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,15,Display 1,Screen 1,,,response,25,,,,3261.1,,,3261.1,0,3261.1,,,,Response,,,Display 1,,,,20,,,,,,disc_20_1_distinctipy.png,,20,distinctipy,1,baseline,discrimination,How many distinct classes do you see?
1860,1790005020000,21/09/2026 15:37:00,1790005020000,1,21/09/2026 16:37:00,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,16,Display 1,Screen 1,,,response,5,,,,2386.5,,,2386.5,1,2386.5,,,,Response,,,Display 1,,,,5,,,,,,disc_5_1_distinctipy.png,,5,distinctipy,1,baseline,discrimination,How many distinct classes do you see?
1861,1790005027000,21/09/2026 15:37:07,1790005027000,1,21/09/2026 16:37:07,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,17,Display 1,Screen 1,,,response,25,,,,4750.2,,,4750.2,0,4750.2,,,,Response,,,Display 1,,,,30,,,,,,disc_30_1_distinctipy.png,,30,distinctipy,1,baseline,discrimination,How many distinct classes do you see?
1862,1790005034000,21/09/2026 15:37:14,1790005034000,1,21/09/2026 16:37:14,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,18,Display 1,Screen 1,,,response,5,,,,7391.7,,,7391.7,0,7391.7,,,,Response,,,Display 1,,,,10,,,,,,disc_10_2_distinctipysa.png,,10,distinctipysa,2,sa,discrimination,How many distinct classes do you see?
1863,1790005041000,21/09/2026 15:37:21,1790005041000,1,21/09/2026 16:37:21,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,19,Display 1,Screen 1,,,response,10,,,,6876.9,,,6876.9,1,6876.9,,,,Response,,,Display 1,,,,10,,,,,,disc_10_3_distinctipy.png,,10,distinctipy,3,baseline,discrimination,How many distinct classes do you see?
1864,1790005048000,21/09/2026 15:37:28,1790005048000,1,21/09/2026 16:37:28,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,20,Display 1,Screen 1,,,response,10,,,,3643.5,,,3643.5,1,3643.5,,,,Response,,,Display 1,,,,10,,,,,,disc_10_1_distinctipysa.png,,10,distinctipysa,1,sa,discrimination,How many distinct classes do you see?
1865,1790005055000,21/09/2026 15:37:35,1790005055000,1,21/09/2026 16:37:35,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,21,Display 1,Screen 1,,,response,5,,,,5891.0,,,5891.0,1,5891.0,,,,Response,,,Display 1,,,,5,,,,,,disc_5_3_distinctipy.png,,5,distinctipy,3,baseline,discrimination,How many distinct classes do you see?
1866,1790005062000,21/09/2026 15:37:42,1790005062000,1,21/09/2026 16:37:42,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,22,Display 1,Screen 1,,,response,25,,,,3670.2,,,3670.2,0,3670.2,,,,Response,,,Display 1,,,,30,,,,,,disc_30_3_distinctipysa.png,,30,distinctipysa,3,sa,discrimination,How many distinct classes do you see?
1867,1790005069000,21/09/2026 15:37:49,1790005069000,1,21/09/2026 16:37:49,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,23,Display 1,Screen 1,,,response,10,,,,3895.4,,,3895.4,1,3895.4,,,,Response,,,Display 1,,,,10,,,,,,disc_10_2_distinctipy.png,,10,distinctipy,2,baseline,discrimination,How many distinct classes do you see?
1868,1790005076000,21/09/2026 15:37:56,1790005076000,1,21/09/2026 16:37:56,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,24,Display 1,Screen 1,,,response,20,,,,3050.6,,,3050.6,1,3050.6,,,,Response,,,Display 1,,,,20,,,,,,disc_20_2_distinctipy.png,,20,distinctipy,2,baseline,discrimination,How many distinct classes do you see?
1869,1790005083000,21/09/2026 15:38:03,1790005083000,1,21/09/2026 16:38:03,263105,5,synthetic-pair-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2 (Clone),SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,1,Display 1,Screen 1,,,response,baseline,,,,5222.1,,,5222.1,,5222.1,,,,Image Response,,,Display 1,1,compare_10_easy_baseline.png,compare_10_easy_optimized.png,NA,optimized,baseline,,Right,,,,,,,,,
1870,1790005090000,21/09/2026 15:38:10,1790005090000,1,21/09/2026 16:38:10,263105,5,synthetic-pair-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2 (Clone),SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,2,Display 1,Screen 1,,,response,optimized,,,,6072.8,,,6072.8,,6072.8,,,,Image Response,,,Display 1,2,compare_30_easy_optimized.png,compare_30_easy_baseline.png,NA,baseline,optimized,,Left,,,,,,,,,
1871,1790005097000,21/09/2026 15:38:17,1790005097000,1,21/09/2026 16:38:17,263105,5,synthetic-pair-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2 (Clone),SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,3,Display 1,Screen 1,,,response,baseline,,,,3390.6,,,3390.6,,3390.6,,,,Image Response,,,Display 1,3,compare_10_hard_optimized.png,compare_10_hard_baseline.png,NA,baseline,optimized,,Left,,,,,,,,,
1872,1790005104000,21/09/2026 15:38:24,1790005104000,1,21/09/2026 16:38:24,263105,5,synthetic-pair-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2 (Clone),SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,4,Display 1,Screen 1,,,response,optimized,,,,5338.3,,,5338.3,,5338.3,,,,Image Response,,,Display 1,4,compare_20_easy_baseline.png,compare_20_easy_optimized.png,NA,baseline,optimized,,Right,,,,,,,,,
1873,1790005111000,21/09/2026 15:38:31,1790005111000,1,21/09/2026 16:38:31,263105,5,synthetic-pair-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2 (Clone),SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,5,Display 1,Screen 1,,,response,optimized,,,,3128.7,,,3128.7,,3128.7,,,,Image Response,,,Display 1,5,compare_5_medium_optimized.png,compare_5_medium_baseline.png,NA,optimized,baseline,,Left,,,,,,,,,
1874,1790005118000,21/09/2026 15:38:38,1790005118000,1,21/09/2026 16:38:38,263105,5,synthetic-pair-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2 (Clone),SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,6,Display 1,Screen 1,,,response,baseline,,,,5406.2,,,5406.2,,5406.2,,,,Image Response,,,Display 1,6,compare_5_hard_baseline.png,compare_5_hard_optimized.png,NA,baseline,optimized,,Right,,,,,,,,,
1875,1790005125000,21/09/2026 15:38:45,1790005125000,1,21/09/2026 16:38:45,263105,5,synthetic-pair-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2 (Clone),SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,7,Display 1,Screen 1,,,response,baseline,,,,3414.8,,,3414.8,,3414.8,,,,Image Response,,,Display 1,7,compare_20_medium_baseline.png,compare_20_medium_optimized.png,NA,baseline,optimized,,Right,,,,,,,,,
1876,1790005132000,21/09/2026 15:38:52,1790005132000,1,21/09/2026 16:38:52,263105,5,synthetic-pair-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2 (Clone),SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,8,Display 1,Screen 1,,,response,baseline,,,,5110.6,,,5110.6,,5110.6,,,,Image Response,,,Display 1,8,compare_10_medium_baseline.png,compare_10_medium_optimized.png,NA,optimized,baseline,,Right,,,,,,,,,
1877,1790005139000,21/09/2026 15:38:59,1790005139000,1,21/09/2026 16:38:59,263105,5,synthetic-pair-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2 (Clone),SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,9,Display 1,Screen 1,,,response,baseline,,,,6570.6,,,6570.6,,6570.6,,,,Image Response,,,Display 1,9,compare_20_hard_optimized.png,compare_20_hard_baseline.png,NA,baseline,optimized,,Left,,,,,,,,,
1878,1790005146000,21/09/2026 15:39:06,1790005146000,1,21/09/2026 16:39:06,263105,5,synthetic-pair-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2 (Clone),SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,10,Display 1,Screen 1,,,response,optimized,,,,3737.1,,,3737.1,,3737.1,,,,Image Response,,,Display 1,10,compare_30_hard_baseline.png,compare_30_hard_optimized.png,NA,baseline,optimized,,Right,,,,,,,,,
1879,1790005153000,21/09/2026 15:39:13,1790005153000,1,21/09/2026 16:39:13,263105,5,synthetic-pair-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2 (Clone),SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,11,Display 1,Screen 1,,,response,optimized,,,,2800.0,,,2800.0,,2800.0,,,,Image Response,,,Display 1,11,compare_5_easy_optimized.png,compare_5_easy_baseline.png,NA,baseline,optimized,,Left,,,,,,,,,
1880,1790005160000,21/09/2026 15:39:20,1790005160000,1,21/09/2026 16:39:20,263105,5,synthetic-pair-s2,,SYN-S2-S2_PRIV_047,S2P047,S2_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2 (Clone),SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,12,Display 1,Screen 1,,,response,optimized,,,,3388.2,,,3388.2,,3388.2,,,,Image Response,,,Display 1,12,compare_30_medium_baseline.png,compare_30_medium_optimized.png,NA,optimized,baseline,,Right,,,,,,,,,
1881,1790005167000,21/09/2026 15:39:27,1790005167000,1,21/09/2026 16:39:27,263105,5,synthetic-vision-s2,,SYN-S2-S2_PRIV_048,S2P048,S2_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Vision Check,SYNTHETIC,G2,spreadsheet,spreadsheet,1,Display 1,Screen 1,,,response,12,,,,6448.3,,,6448.3,1,6448.3,,,,Number Entry,,,Display 1,,,,12,,,,,,12,Q1_answer,,,,,,
1882,1790005174000,21/09/2026 15:39:34,1790005174000,1,21/09/2026 16:39:34,263105,5,synthetic-vision-s2,,SYN-S2-S2_PRIV_048,S2P048,S2_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Vision Check,SYNTHETIC,G2,spreadsheet,spreadsheet,1,Display 2,Screen 1,,,response,16,,,,2210.0,,,2210.0,1,2210.0,,,,Number Entry,,,Display 2,,,,16,,,,,,16,Q2_answer,,,,,,
1883,1790005181000,21/09/2026 15:39:41,1790005181000,1,21/09/2026 16:39:41,263105,5,synthetic-vision-s2,,SYN-S2-S2_PRIV_048,S2P048,S2_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Vision Check,SYNTHETIC,G2,spreadsheet,spreadsheet,1,Display 3,Screen 1,,,response,29,,,,1558.5,,,1558.5,1,1558.5,,,,Number Entry,,,Display 3,,,,29,,,,,,29,Q3_answer,,,,,,
1884,1790005188000,21/09/2026 15:39:48,1790005188000,1,21/09/2026 16:39:48,263105,5,synthetic-vision-s2,,SYN-S2-S2_PRIV_048,S2P048,S2_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Vision Check,SYNTHETIC,G2,spreadsheet,spreadsheet,1,Display 4,Screen 1,,,response,0,,,,4042.8,,,4042.8,0,4042.8,,,,Number Entry,,,Display 4,,,,26,,,,,,26,Q4_answer,,,,,,
1885,1790005195000,21/09/2026 15:39:55,1790005195000,1,21/09/2026 16:39:55,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_048,S2P048,S2_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,1,Display 1,Screen 1,,,response,5,,,,6252.9,,,6252.9,0,6252.9,,,,Response,,,Display 1,,,,10,,,,,,disc_10_3_distinctipysa.png,,10,distinctipysa,3,sa,discrimination,How many distinct classes do you see?
1886,1790005202000,21/09/2026 15:40:02,1790005202000,1,21/09/2026 16:40:02,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_048,S2P048,S2_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,2,Display 1,Screen 1,,,response,20,,,,3899.1,,,3899.1,1,3899.1,,,,Response,,,Display 1,,,,20,,,,,,disc_20_1_distinctipysa.png,,20,distinctipysa,1,sa,discrimination,How many distinct classes do you see?
1887,1790005209000,21/09/2026 15:40:09,1790005209000,1,21/09/2026 16:40:09,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_048,S2P048,S2_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,3,Display 1,Screen 1,,,response,20,,,,1940.9,,,1940.9,1,1940.9,,,,Response,,,Display 1,,,,20,,,,,,disc_20_2_distinctipysa.png,,20,distinctipysa,2,sa,discrimination,How many distinct classes do you see?
1888,1790005216000,21/09/2026 15:40:16,1790005216000,1,21/09/2026 16:40:16,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_048,S2P048,S2_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,4,Display 1,Screen 1,,,response,5,,,,2778.2,,,2778.2,1,2778.2,,,,Response,,,Display 1,,,,5,,,,,,disc_5_1_distinctipysa.png,,5,distinctipysa,1,sa,discrimination,How many distinct classes do you see?
1889,1790005223000,21/09/2026 15:40:23,1790005223000,1,21/09/2026 16:40:23,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_048,S2P048,S2_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,5,Display 1,Screen 1,,,response,30,,,,7571.2,,,7571.2,1,7571.2,,,,Response,,,Display 1,,,,30,,,,,,disc_30_1_distinctipy.png,,30,distinctipy,1,baseline,discrimination,How many distinct classes do you see?
1890,1790005230000,21/09/2026 15:40:30,1790005230000,1,21/09/2026 16:40:30,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_048,S2P048,S2_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,6,Display 1,Screen 1,,,response,30,,,,8643.2,,,8643.2,1,8643.2,,,,Response,,,Display 1,,,,30,,,,,,disc_30_2_distinctipysa.png,,30,distinctipysa,2,sa,discrimination,How many distinct classes do you see?
1891,1790005237000,21/09/2026 15:40:37,1790005237000,1,21/09/2026 16:40:37,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_048,S2P048,S2_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,7,Display 1,Screen 1,,,response,25,,,,8573.4,,,8573.4,0,8573.4,,,,Response,,,Display 1,,,,30,,,,,,disc_30_3_distinctipy.png,,30,distinctipy,3,baseline,discrimination,How many distinct classes do you see?
1892,1790005244000,21/09/2026 15:40:44,1790005244000,1,21/09/2026 16:40:44,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_048,S2P048,S2_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,8,Display 1,Screen 1,,,response,10,,,,4253.7,,,4253.7,1,4253.7,,,,Response,,,Display 1,,,,10,,,,,,disc_10_2_distinctipysa.png,,10,distinctipysa,2,sa,discrimination,How many distinct classes do you see?
1893,1790005251000,21/09/2026 15:40:51,1790005251000,1,21/09/2026 16:40:51,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_048,S2P048,S2_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,9,Display 1,Screen 1,,,response,5,,,,5917.0,,,5917.0,1,5917.0,,,,Response,,,Display 1,,,,5,,,,,,disc_5_1_distinctipy.png,,5,distinctipy,1,baseline,discrimination,How many distinct classes do you see?
1894,1790005258000,21/09/2026 15:40:58,1790005258000,1,21/09/2026 16:40:58,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_048,S2P048,S2_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,10,Display 1,Screen 1,,,response,5,,,,2913.5,,,2913.5,1,2913.5,,,,Response,,,Display 1,,,,5,,,,,,disc_5_2_distinctipysa.png,,5,distinctipysa,2,sa,discrimination,How many distinct classes do you see?
1895,1790005265000,21/09/2026 15:41:05,1790005265000,1,21/09/2026 16:41:05,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_048,S2P048,S2_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,11,Display 1,Screen 1,,,response,20,,,,4588.5,,,4588.5,1,4588.5,,,,Response,,,Display 1,,,,20,,,,,,disc_20_3_distinctipy.png,,20,distinctipy,3,baseline,discrimination,How many distinct classes do you see?
1896,1790005272000,21/09/2026 15:41:12,1790005272000,1,21/09/2026 16:41:12,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_048,S2P048,S2_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,12,Display 1,Screen 1,,,response,5,,,,8481.9,,,8481.9,1,8481.9,,,,Response,,,Display 1,,,,5,,,,,,disc_5_3_distinctipy.png,,5,distinctipy,3,baseline,discrimination,How many distinct classes do you see?
1897,1790005279000,21/09/2026 15:41:19,1790005279000,1,21/09/2026 16:41:19,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_048,S2P048,S2_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,13,Display 1,Screen 1,,,response,5,,,,5386.5,,,5386.5,1,5386.5,,,,Response,,,Display 1,,,,5,,,,,,disc_5_2_distinctipy.png,,5,distinctipy,2,baseline,discrimination,How many distinct classes do you see?
1898,1790005286000,21/09/2026 15:41:26,1790005286000,1,21/09/2026 16:41:26,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_048,S2P048,S2_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,14,Display 1,Screen 1,,,response,15,,,,5246.5,,,5246.5,0,5246.5,,,,Response,,,Display 1,,,,20,,,,,,disc_20_1_distinctipy.png,,20,distinctipy,1,baseline,discrimination,How many distinct classes do you see?
1899,1790005293000,21/09/2026 15:41:33,1790005293000,1,21/09/2026 16:41:33,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_048,S2P048,S2_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,15,Display 1,Screen 1,,,response,20,,,,13595.8,,,13595.8,1,13595.8,,,,Response,,,Display 1,,,,20,,,,,,disc_20_3_distinctipysa.png,,20,distinctipysa,3,sa,discrimination,How many distinct classes do you see?
1900,1790005300000,21/09/2026 15:41:40,1790005300000,1,21/09/2026 16:41:40,263105,5,synthetic-disc-s2,,SYN-S2-S2_PRIV_048,S2P048,S2_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2 (Clone),SYNTHETIC,G2,Group 2,Group 2,16,Display 1,Screen 1,,,response,10,,,,4225.0,,,4225.0,1,4225.0,,,,Response,,,Display 1,,,,10,,,,,,disc_10_3_distinctipy.png,,10,distinctipy,3,baseline,discrimination,How many distinct classes do you see?
