Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m119,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: image,Spreadsheet: num_classes,Spreadsheet: colormap,Spreadsheet: variation,Spreadsheet: condition,Spreadsheet: trial_type,Spreadsheet: question,Spreadsheet: correct_answer,Spreadsheet: group_number
547,1789995829000,21/09/2026 13:03:49,1789995829000,1,21/09/2026 14:03:49,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_023,S1PUB023,S1_PRIV_023,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,19,Display 1,Screen 1,,,response,25,,,,6415.1,,,6415.1,0,6415.1,,,,Response,,,Display1,disc_30_2_tab20.png,30,tab20,2,baseline,discrimination,How many distinct classes do you see?,30,1
548,1789995836000,21/09/2026 13:03:56,1789995836000,1,21/09/2026 14:03:56,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_023,S1PUB023,S1_PRIV_023,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,20,Display 1,Screen 1,,,response,20,,,,5621.6,,,5621.6,1,5621.6,,,,Response,,,Display1,disc_20_3_tab20sa.png,20,tab20sa,3,sa,discrimination,How many distinct classes do you see?,20,1
549,1789995843000,21/09/2026 13:04:03,1789995843000,1,21/09/2026 14:04:03,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_023,S1PUB023,S1_PRIV_023,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,21,Display 1,Screen 1,,,response,20,,,,3947.9,,,3947.9,1,3947.9,,,,Response,,,Display1,disc_20_2_tab20.png,20,tab20,2,baseline,discrimination,How many distinct classes do you see?,20,1
550,1789995850000,21/09/2026 13:04:10,1789995850000,1,21/09/2026 14:04:10,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_023,S1PUB023,S1_PRIV_023,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,22,Display 1,Screen 1,,,response,15,,,,5246.5,,,5246.5,0,5246.5,,,,Response,,,Display1,disc_20_1_tab20sa.png,20,tab20sa,1,sa,discrimination,How many distinct classes do you see?,20,1
551,1789995857000,21/09/2026 13:04:17,1789995857000,1,21/09/2026 14:04:17,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_023,S1PUB023,S1_PRIV_023,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,23,Display 1,Screen 1,,,response,5,,,,1634.4,,,1634.4,1,1634.4,,,,Response,,,Display1,disc_5_1_tab20sa.png,5,tab20sa,1,sa,discrimination,How many distinct classes do you see?,5,1
552,1789995864000,21/09/2026 13:04:24,1789995864000,1,21/09/2026 14:04:24,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_023,S1PUB023,S1_PRIV_023,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,24,Display 1,Screen 1,,,response,5,,,,2860.7,,,2860.7,1,2860.7,,,,Response,,,Display1,disc_5_2_tab20sa.png,5,tab20sa,2,sa,discrimination,How many distinct classes do you see?,5,1
553,1789995871000,21/09/2026 13:04:31,1789995871000,1,21/09/2026 14:04:31,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,1,Display 1,Screen 1,,,response,5,,,,4526.3,,,4526.3,1,4526.3,,,,Response,,,Display1,disc_5_2_tab20.png,5,tab20,2,baseline,discrimination,How many distinct classes do you see?,5,1
554,1789995878000,21/09/2026 13:04:38,1789995878000,1,21/09/2026 14:04:38,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,2,Display 1,Screen 1,,,response,30,,,,8540.6,,,8540.6,1,8540.6,,,,Response,,,Display1,disc_30_3_tab20sa.png,30,tab20sa,3,sa,discrimination,How many distinct classes do you see?,30,1
555,1789995885000,21/09/2026 13:04:45,1789995885000,1,21/09/2026 14:04:45,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,3,Display 1,Screen 1,,,response,5,,,,5227.3,,,5227.3,1,5227.3,,,,Response,,,Display1,disc_5_3_tab20.png,5,tab20,3,baseline,discrimination,How many distinct classes do you see?,5,1
556,1789995892000,21/09/2026 13:04:52,1789995892000,1,21/09/2026 14:04:52,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,4,Display 1,Screen 1,,,response,10,,,,6094.6,,,6094.6,1,6094.6,,,,Response,,,Display1,disc_10_3_tab20.png,10,tab20,3,baseline,discrimination,How many distinct classes do you see?,10,1
557,1789995899000,21/09/2026 13:04:59,1789995899000,1,21/09/2026 14:04:59,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,5,Display 1,Screen 1,,,response,30,,,,4450.0,,,4450.0,1,4450.0,,,,Response,,,Display1,disc_30_1_tab20sa.png,30,tab20sa,1,sa,discrimination,How many distinct classes do you see?,30,1
558,1789995906000,21/09/2026 13:05:06,1789995906000,1,21/09/2026 14:05:06,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,6,Display 1,Screen 1,,,response,30,,,,6730.0,,,6730.0,1,6730.0,,,,Response,,,Display1,disc_30_3_tab20.png,30,tab20,3,baseline,discrimination,How many distinct classes do you see?,30,1
559,1789995913000,21/09/2026 13:05:13,1789995913000,1,21/09/2026 14:05:13,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,7,Display 1,Screen 1,,,response,15,,,,6505.1,,,6505.1,0,6505.1,,,,Response,,,Display1,disc_20_3_tab20.png,20,tab20,3,baseline,discrimination,How many distinct classes do you see?,20,1
560,1789995920000,21/09/2026 13:05:20,1789995920000,1,21/09/2026 14:05:20,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,8,Display 1,Screen 1,,,response,5,,,,3051.7,,,3051.7,1,3051.7,,,,Response,,,Display1,disc_5_3_tab20sa.png,5,tab20sa,3,sa,discrimination,How many distinct classes do you see?,5,1
561,1789995927000,21/09/2026 13:05:27,1789995927000,1,21/09/2026 14:05:27,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,9,Display 1,Screen 1,,,response,10,,,,18107.2,,,18107.2,1,18107.2,,,,Response,,,Display1,disc_10_3_tab20sa.png,10,tab20sa,3,sa,discrimination,How many distinct classes do you see?,10,1
562,1789995934000,21/09/2026 13:05:34,1789995934000,1,21/09/2026 14:05:34,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,10,Display 1,Screen 1,,,response,5,,,,2488.3,,,2488.3,1,2488.3,,,,Response,,,Display1,disc_5_1_tab20.png,5,tab20,1,baseline,discrimination,How many distinct classes do you see?,5,1
563,1789995941000,21/09/2026 13:05:41,1789995941000,1,21/09/2026 14:05:41,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,11,Display 1,Screen 1,,,response,15,,,,4949.1,,,4949.1,0,4949.1,,,,Response,,,Display1,disc_20_1_tab20sa.png,20,tab20sa,1,sa,discrimination,How many distinct classes do you see?,20,1
564,1789995948000,21/09/2026 13:05:48,1789995948000,1,21/09/2026 14:05:48,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,12,Display 1,Screen 1,,,response,20,,,,5778.2,,,5778.2,1,5778.2,,,,Response,,,Display1,disc_20_3_tab20sa.png,20,tab20sa,3,sa,discrimination,How many distinct classes do you see?,20,1
565,1789995955000,21/09/2026 13:05:55,1789995955000,1,21/09/2026 14:05:55,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,13,Display 1,Screen 1,,,response,20,,,,5216.3,,,5216.3,1,5216.3,,,,Response,,,Display1,disc_20_1_tab20.png,20,tab20,1,baseline,discrimination,How many distinct classes do you see?,20,1
566,1789995962000,21/09/2026 13:06:02,1789995962000,1,21/09/2026 14:06:02,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,14,Display 1,Screen 1,,,response,5,,,,1817.3,,,1817.3,1,1817.3,,,,Response,,,Display1,disc_5_1_tab20sa.png,5,tab20sa,1,sa,discrimination,How many distinct classes do you see?,5,1
567,1789995969000,21/09/2026 13:06:09,1789995969000,1,21/09/2026 14:06:09,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,15,Display 1,Screen 1,,,response,20,,,,3669.7,,,3669.7,1,3669.7,,,,Response,,,Display1,disc_20_2_tab20.png,20,tab20,2,baseline,discrimination,How many distinct classes do you see?,20,1
568,1789995976000,21/09/2026 13:06:16,1789995976000,1,21/09/2026 14:06:16,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,16,Display 1,Screen 1,,,response,10,,,,1730.2,,,1730.2,1,1730.2,,,,Response,,,Display1,disc_10_1_tab20sa.png,10,tab20sa,1,sa,discrimination,How many distinct classes do you see?,10,1
569,1789995983000,21/09/2026 13:06:23,1789995983000,1,21/09/2026 14:06:23,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,17,Display 1,Screen 1,,,response,5,,,,4880.3,,,4880.3,1,4880.3,,,,Response,,,Display1,disc_5_2_tab20sa.png,5,tab20sa,2,sa,discrimination,How many distinct classes do you see?,5,1
570,1789995990000,21/09/2026 13:06:30,1789995990000,1,21/09/2026 14:06:30,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,18,Display 1,Screen 1,,,response,30,,,,6355.3,,,6355.3,1,6355.3,,,,Response,,,Display1,disc_30_1_tab20.png,30,tab20,1,baseline,discrimination,How many distinct classes do you see?,30,1
571,1789995997000,21/09/2026 13:06:37,1789995997000,1,21/09/2026 14:06:37,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,19,Display 1,Screen 1,,,response,10,,,,5765.8,,,5765.8,1,5765.8,,,,Response,,,Display1,disc_10_1_tab20.png,10,tab20,1,baseline,discrimination,How many distinct classes do you see?,10,1
572,1789996004000,21/09/2026 13:06:44,1789996004000,1,21/09/2026 14:06:44,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,20,Display 1,Screen 1,,,response,10,,,,3890.6,,,3890.6,1,3890.6,,,,Response,,,Display1,disc_10_2_tab20sa.png,10,tab20sa,2,sa,discrimination,How many distinct classes do you see?,10,1
573,1789996011000,21/09/2026 13:06:51,1789996011000,1,21/09/2026 14:06:51,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,21,Display 1,Screen 1,,,response,30,,,,3020.3,,,3020.3,1,3020.3,,,,Response,,,Display1,disc_30_2_tab20.png,30,tab20,2,baseline,discrimination,How many distinct classes do you see?,30,1
574,1789996018000,21/09/2026 13:06:58,1789996018000,1,21/09/2026 14:06:58,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,22,Display 1,Screen 1,,,response,10,,,,6955.5,,,6955.5,1,6955.5,,,,Response,,,Display1,disc_10_2_tab20.png,10,tab20,2,baseline,discrimination,How many distinct classes do you see?,10,1
575,1789996025000,21/09/2026 13:07:05,1789996025000,1,21/09/2026 14:07:05,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,23,Display 1,Screen 1,,,response,30,,,,8008.2,,,8008.2,1,8008.2,,,,Response,,,Display1,disc_30_2_tab20sa.png,30,tab20sa,2,sa,discrimination,How many distinct classes do you see?,30,1
576,1789996032000,21/09/2026 13:07:12,1789996032000,1,21/09/2026 14:07:12,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_024,S1PUB024,S1_PRIV_024,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,24,Display 1,Screen 1,,,response,15,,,,5395.3,,,5395.3,0,5395.3,,,,Response,,,Display1,disc_20_2_tab20sa.png,20,tab20sa,2,sa,discrimination,How many distinct classes do you see?,20,1
577,1789996039000,21/09/2026 13:07:19,1789996039000,1,21/09/2026 14:07:19,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_025,S1PUB025,S1_PRIV_025,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,1,Display 1,Screen 1,,,response,20,,,,4029.3,,,4029.3,1,4029.3,,,,Response,,,Display1,disc_20_1_tab20sa.png,20,tab20sa,1,sa,discrimination,How many distinct classes do you see?,20,1
578,1789996046000,21/09/2026 13:07:26,1789996046000,1,21/09/2026 14:07:26,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_025,S1PUB025,S1_PRIV_025,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,2,Display 1,Screen 1,,,response,5,,,,3301.6,,,3301.6,1,3301.6,,,,Response,,,Display1,disc_5_3_tab20sa.png,5,tab20sa,3,sa,discrimination,How many distinct classes do you see?,5,1
579,1789996053000,21/09/2026 13:07:33,1789996053000,1,21/09/2026 14:07:33,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_025,S1PUB025,S1_PRIV_025,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,3,Display 1,Screen 1,,,response,10,,,,6510.3,,,6510.3,1,6510.3,,,,Response,,,Display1,disc_10_3_tab20.png,10,tab20,3,baseline,discrimination,How many distinct classes do you see?,10,1
580,1789996060000,21/09/2026 13:07:40,1789996060000,1,21/09/2026 14:07:40,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_025,S1PUB025,S1_PRIV_025,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,4,Display 1,Screen 1,,,response,10,,,,5818.7,,,5818.7,1,5818.7,,,,Response,,,Display1,disc_10_1_tab20sa.png,10,tab20sa,1,sa,discrimination,How many distinct classes do you see?,10,1
581,1789996067000,21/09/2026 13:07:47,1789996067000,1,21/09/2026 14:07:47,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_025,S1PUB025,S1_PRIV_025,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,5,Display 1,Screen 1,,,response,5,,,,4570.1,,,4570.1,1,4570.1,,,,Response,,,Display1,disc_5_1_tab20.png,5,tab20,1,baseline,discrimination,How many distinct classes do you see?,5,1
582,1789996074000,21/09/2026 13:07:54,1789996074000,1,21/09/2026 14:07:54,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_025,S1PUB025,S1_PRIV_025,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,6,Display 1,Screen 1,,,response,30,,,,3761.5,,,3761.5,1,3761.5,,,,Response,,,Display1,disc_30_2_tab20sa.png,30,tab20sa,2,sa,discrimination,How many distinct classes do you see?,30,1
583,1789996081000,21/09/2026 13:08:01,1789996081000,1,21/09/2026 14:08:01,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_025,S1PUB025,S1_PRIV_025,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,7,Display 1,Screen 1,,,response,30,,,,11455.5,,,11455.5,1,11455.5,,,,Response,,,Display1,disc_30_2_tab20.png,30,tab20,2,baseline,discrimination,How many distinct classes do you see?,30,1
584,1789996088000,21/09/2026 13:08:08,1789996088000,1,21/09/2026 14:08:08,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_025,S1PUB025,S1_PRIV_025,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,8,Display 1,Screen 1,,,response,30,,,,9790.9,,,9790.9,1,9790.9,,,,Response,,,Display1,disc_30_3_tab20sa.png,30,tab20sa,3,sa,discrimination,How many distinct classes do you see?,30,1
585,1789996095000,21/09/2026 13:08:15,1789996095000,1,21/09/2026 14:08:15,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_025,S1PUB025,S1_PRIV_025,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,9,Display 1,Screen 1,,,response,20,,,,2462.0,,,2462.0,1,2462.0,,,,Response,,,Display1,disc_20_2_tab20sa.png,20,tab20sa,2,sa,discrimination,How many distinct classes do you see?,20,1
586,1789996102000,21/09/2026 13:08:22,1789996102000,1,21/09/2026 14:08:22,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_025,S1PUB025,S1_PRIV_025,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,10,Display 1,Screen 1,,,response,5,,,,8220.5,,,8220.5,1,8220.5,,,,Response,,,Display1,disc_5_1_tab20sa.png,5,tab20sa,1,sa,discrimination,How many distinct classes do you see?,5,1
587,1789996109000,21/09/2026 13:08:29,1789996109000,1,21/09/2026 14:08:29,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_025,S1PUB025,S1_PRIV_025,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,11,Display 1,Screen 1,,,response,5,,,,5202.8,,,5202.8,1,5202.8,,,,Response,,,Display1,disc_5_2_tab20.png,5,tab20,2,baseline,discrimination,How many distinct classes do you see?,5,1
588,1789996116000,21/09/2026 13:08:36,1789996116000,1,21/09/2026 14:08:36,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_025,S1PUB025,S1_PRIV_025,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,12,Display 1,Screen 1,,,response,5,,,,4491.7,,,4491.7,1,4491.7,,,,Response,,,Display1,disc_5_3_tab20.png,5,tab20,3,baseline,discrimination,How many distinct classes do you see?,5,1
589,1789996123000,21/09/2026 13:08:43,1789996123000,1,21/09/2026 14:08:43,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_025,S1PUB025,S1_PRIV_025,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,13,Display 1,Screen 1,,,response,30,,,,8497.2,,,8497.2,1,8497.2,,,,Response,,,Display1,disc_30_3_tab20.png,30,tab20,3,baseline,discrimination,How many distinct classes do you see?,30,1
590,1789996130000,21/09/2026 13:08:50,1789996130000,1,21/09/2026 14:08:50,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_025,S1PUB025,S1_PRIV_025,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,14,Display 1,Screen 1,,,response,10,,,,2367.4,,,2367.4,1,2367.4,,,,Response,,,Display1,disc_10_1_tab20.png,10,tab20,1,baseline,discrimination,How many distinct classes do you see?,10,1
591,1789996137000,21/09/2026 13:08:57,1789996137000,1,21/09/2026 14:08:57,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_025,S1PUB025,S1_PRIV_025,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,15,Display 1,Screen 1,,,response,10,,,,5044.2,,,5044.2,1,5044.2,,,,Response,,,Display1,disc_10_2_tab20sa.png,10,tab20sa,2,sa,discrimination,How many distinct classes do you see?,10,1
592,1789996144000,21/09/2026 13:09:04,1789996144000,1,21/09/2026 14:09:04,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_025,S1PUB025,S1_PRIV_025,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,16,Display 1,Screen 1,,,response,30,,,,7151.9,,,7151.9,1,7151.9,,,,Response,,,Display1,disc_30_1_tab20.png,30,tab20,1,baseline,discrimination,How many distinct classes do you see?,30,1
593,1789996151000,21/09/2026 13:09:11,1789996151000,1,21/09/2026 14:09:11,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_025,S1PUB025,S1_PRIV_025,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,17,Display 1,Screen 1,,,response,10,,,,3895.5,,,3895.5,1,3895.5,,,,Response,,,Display1,disc_10_2_tab20.png,10,tab20,2,baseline,discrimination,How many distinct classes do you see?,10,1
594,1789996158000,21/09/2026 13:09:18,1789996158000,1,21/09/2026 14:09:18,229051,38,synthetic-g1,,SYN-S1-S1_PRIV_025,S1PUB025,S1_PRIV_025,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G1,SYNTHETIC,G1,G1,G1,18,Display 1,Screen 1,,,response,5,,,,5961.0,,,5961.0,1,5961.0,,,,Response,,,Display1,disc_5_2_tab20sa.png,5,tab20sa,2,sa,discrimination,How many distinct classes do you see?,5,1
