Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m119,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial_number,Spreadsheet: image_left,Spreadsheet: image_right,Spreadsheet: correct_answer,Spreadsheet: left_option,Spreadsheet: right_option,Spreadsheet: confidence_rating
524,1789995668000,21/09/2026 13:01:08,1789995668000,1,21/09/2026 14:01:08,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_044,BLINDED,S1_PRIV_044,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,8,Display 1,Screen 1,,,response,optimized.png,,,,4166.4,,,4166.4,,4166.4,,,,,,,Display 1,8,compare_10_hard_baseline.png,compare_10_hard_optimized.png,optimized.png,optimized.png,baseline.png,
525,1789995675000,21/09/2026 13:01:15,1789995675000,1,21/09/2026 14:01:15,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_044,BLINDED,S1_PRIV_044,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,9,Display 1,Screen 1,,,response,baseline.png,,,,4503.0,,,4503.0,,4503.0,,,,,,,Display 1,9,compare_5_medium_optimized.png,compare_5_medium_baseline.png,optimized.png,optimized.png,baseline.png,
526,1789995682000,21/09/2026 13:01:22,1789995682000,1,21/09/2026 14:01:22,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_044,BLINDED,S1_PRIV_044,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,10,Display 1,Screen 1,,,response,optimized.png,,,,7806.4,,,7806.4,,7806.4,,,,,,,Display 1,10,compare_30_hard_optimized.png,compare_30_hard_baseline.png,optimized.png,baseline.png,optimized.png,
527,1789995689000,21/09/2026 13:01:29,1789995689000,1,21/09/2026 14:01:29,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_044,BLINDED,S1_PRIV_044,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,11,Display 1,Screen 1,,,response,optimized.png,,,,3382.5,,,3382.5,,3382.5,,,,,,,Display 1,11,compare_10_easy_optimized.png,compare_10_easy_baseline.png,optimized.png,optimized.png,baseline.png,
528,1789995696000,21/09/2026 13:01:36,1789995696000,1,21/09/2026 14:01:36,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_044,BLINDED,S1_PRIV_044,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,12,Display 1,Screen 1,,,response,optimized.png,,,,3236.0,,,3236.0,,3236.0,,,,,,,Display 1,12,compare_30_medium_optimized.png,compare_30_medium_baseline.png,optimized.png,baseline.png,optimized.png,
529,1789995703000,21/09/2026 13:01:43,1789995703000,1,21/09/2026 14:01:43,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_045,BLINDED,S1_PRIV_045,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,1,Display 1,Screen 1,,,response,baseline.png,,,,2464.9,,,2464.9,,2464.9,,,,,,,Display 1,1,compare_5_hard_baseline.png,compare_5_hard_optimized.png,optimized.png,optimized.png,baseline.png,
530,1789995710000,21/09/2026 13:01:50,1789995710000,1,21/09/2026 14:01:50,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_045,BLINDED,S1_PRIV_045,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,2,Display 1,Screen 1,,,response,baseline.png,,,,5320.3,,,5320.3,,5320.3,,,,,,,Display 1,2,compare_10_easy_baseline.png,compare_10_easy_optimized.png,optimized.png,baseline.png,optimized.png,
531,1789995717000,21/09/2026 13:01:57,1789995717000,1,21/09/2026 14:01:57,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_045,BLINDED,S1_PRIV_045,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,3,Display 1,Screen 1,,,response,baseline.png,,,,3702.9,,,3702.9,,3702.9,,,,,,,Display 1,3,compare_30_hard_baseline.png,compare_30_hard_optimized.png,optimized.png,optimized.png,baseline.png,
532,1789995724000,21/09/2026 13:02:04,1789995724000,1,21/09/2026 14:02:04,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_045,BLINDED,S1_PRIV_045,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,4,Display 1,Screen 1,,,response,baseline.png,,,,6737.5,,,6737.5,,6737.5,,,,,,,Display 1,4,compare_30_easy_baseline.png,compare_30_easy_optimized.png,optimized.png,optimized.png,baseline.png,
533,1789995731000,21/09/2026 13:02:11,1789995731000,1,21/09/2026 14:02:11,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_045,BLINDED,S1_PRIV_045,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,5,Display 1,Screen 1,,,response,optimized.png,,,,4955.3,,,4955.3,,4955.3,,,,,,,Display 1,5,compare_20_easy_optimized.png,compare_20_easy_baseline.png,optimized.png,baseline.png,optimized.png,
534,1789995738000,21/09/2026 13:02:18,1789995738000,1,21/09/2026 14:02:18,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_045,BLINDED,S1_PRIV_045,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,6,Display 1,Screen 1,,,response,baseline.png,,,,6319.8,,,6319.8,,6319.8,,,,,,,Display 1,6,compare_5_medium_baseline.png,compare_5_medium_optimized.png,optimized.png,optimized.png,baseline.png,
535,1789995745000,21/09/2026 13:02:25,1789995745000,1,21/09/2026 14:02:25,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_045,BLINDED,S1_PRIV_045,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,7,Display 1,Screen 1,,,response,baseline.png,,,,6654.9,,,6654.9,,6654.9,,,,,,,Display 1,7,compare_20_medium_optimized.png,compare_20_medium_baseline.png,optimized.png,optimized.png,baseline.png,
536,1789995752000,21/09/2026 13:02:32,1789995752000,1,21/09/2026 14:02:32,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_045,BLINDED,S1_PRIV_045,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,8,Display 1,Screen 1,,,response,optimized.png,,,,5921.3,,,5921.3,,5921.3,,,,,,,Display 1,8,compare_30_medium_baseline.png,compare_30_medium_optimized.png,optimized.png,baseline.png,optimized.png,
537,1789995759000,21/09/2026 13:02:39,1789995759000,1,21/09/2026 14:02:39,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_045,BLINDED,S1_PRIV_045,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,9,Display 1,Screen 1,,,response,optimized.png,,,,10038.8,,,10038.8,,10038.8,,,,,,,Display 1,9,compare_20_hard_optimized.png,compare_20_hard_baseline.png,optimized.png,optimized.png,baseline.png,
538,1789995766000,21/09/2026 13:02:46,1789995766000,1,21/09/2026 14:02:46,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_045,BLINDED,S1_PRIV_045,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,10,Display 1,Screen 1,,,response,baseline.png,,,,3211.6,,,3211.6,,3211.6,,,,,,,Display 1,10,compare_10_medium_optimized.png,compare_10_medium_baseline.png,optimized.png,optimized.png,baseline.png,
539,1789995773000,21/09/2026 13:02:53,1789995773000,1,21/09/2026 14:02:53,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_045,BLINDED,S1_PRIV_045,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,11,Display 1,Screen 1,,,response,optimized.png,,,,6391.1,,,6391.1,,6391.1,,,,,,,Display 1,11,compare_5_easy_optimized.png,compare_5_easy_baseline.png,optimized.png,optimized.png,baseline.png,
540,1789995780000,21/09/2026 13:03:00,1789995780000,1,21/09/2026 14:03:00,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_045,BLINDED,S1_PRIV_045,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,12,Display 1,Screen 1,,,response,baseline.png,,,,2068.0,,,2068.0,,2068.0,,,,,,,Display 1,12,compare_10_hard_optimized.png,compare_10_hard_baseline.png,optimized.png,baseline.png,optimized.png,
541,1789995787000,21/09/2026 13:03:07,1789995787000,1,21/09/2026 14:03:07,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_046,BLINDED,S1_PRIV_046,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,1,Display 1,Screen 1,,,response,optimized.png,,,,3321.7,,,3321.7,,3321.7,,,,,,,Display 1,1,compare_10_easy_baseline.png,compare_10_easy_optimized.png,optimized.png,optimized.png,baseline.png,
542,1789995794000,21/09/2026 13:03:14,1789995794000,1,21/09/2026 14:03:14,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_046,BLINDED,S1_PRIV_046,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,2,Display 1,Screen 1,,,response,optimized.png,,,,5483.4,,,5483.4,,5483.4,,,,,,,Display 1,2,compare_30_easy_optimized.png,compare_30_easy_baseline.png,optimized.png,optimized.png,baseline.png,
543,1789995801000,21/09/2026 13:03:21,1789995801000,1,21/09/2026 14:03:21,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_046,BLINDED,S1_PRIV_046,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,3,Display 1,Screen 1,,,response,optimized.png,,,,5050.4,,,5050.4,,5050.4,,,,,,,Display 1,3,compare_20_medium_optimized.png,compare_20_medium_baseline.png,optimized.png,baseline.png,optimized.png,
544,1789995808000,21/09/2026 13:03:28,1789995808000,1,21/09/2026 14:03:28,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_046,BLINDED,S1_PRIV_046,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,4,Display 1,Screen 1,,,response,optimized.png,,,,4064.8,,,4064.8,,4064.8,,,,,,,Display 1,4,compare_5_hard_optimized.png,compare_5_hard_baseline.png,optimized.png,baseline.png,optimized.png,
545,1789995815000,21/09/2026 13:03:35,1789995815000,1,21/09/2026 14:03:35,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_046,BLINDED,S1_PRIV_046,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,5,Display 1,Screen 1,,,response,optimized.png,,,,7276.2,,,7276.2,,7276.2,,,,,,,Display 1,5,compare_30_hard_baseline.png,compare_30_hard_optimized.png,optimized.png,baseline.png,optimized.png,
546,1789995822000,21/09/2026 13:03:42,1789995822000,1,21/09/2026 14:03:42,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_046,BLINDED,S1_PRIV_046,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,6,Display 1,Screen 1,,,response,baseline.png,,,,3567.1,,,3567.1,,3567.1,,,,,,,Display 1,6,compare_10_hard_optimized.png,compare_10_hard_baseline.png,optimized.png,optimized.png,baseline.png,
547,1789995829000,21/09/2026 13:03:49,1789995829000,1,21/09/2026 14:03:49,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_046,BLINDED,S1_PRIV_046,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,7,Display 1,Screen 1,,,response,baseline.png,,,,7536.7,,,7536.7,,7536.7,,,,,,,Display 1,7,compare_30_medium_baseline.png,compare_30_medium_optimized.png,optimized.png,baseline.png,optimized.png,
548,1789995836000,21/09/2026 13:03:56,1789995836000,1,21/09/2026 14:03:56,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_046,BLINDED,S1_PRIV_046,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,8,Display 1,Screen 1,,,response,baseline.png,,,,4135.7,,,4135.7,,4135.7,,,,,,,Display 1,8,compare_10_medium_baseline.png,compare_10_medium_optimized.png,optimized.png,optimized.png,baseline.png,
549,1789995843000,21/09/2026 13:04:03,1789995843000,1,21/09/2026 14:04:03,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_046,BLINDED,S1_PRIV_046,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,9,Display 1,Screen 1,,,response,baseline.png,,,,2639.4,,,2639.4,,2639.4,,,,,,,Display 1,9,compare_5_easy_baseline.png,compare_5_easy_optimized.png,optimized.png,optimized.png,baseline.png,
550,1789995850000,21/09/2026 13:04:10,1789995850000,1,21/09/2026 14:04:10,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_046,BLINDED,S1_PRIV_046,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,10,Display 1,Screen 1,,,response,baseline.png,,,,2866.2,,,2866.2,,2866.2,,,,,,,Display 1,10,compare_20_hard_optimized.png,compare_20_hard_baseline.png,optimized.png,baseline.png,optimized.png,
551,1789995857000,21/09/2026 13:04:17,1789995857000,1,21/09/2026 14:04:17,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_046,BLINDED,S1_PRIV_046,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,11,Display 1,Screen 1,,,response,baseline.png,,,,4249.5,,,4249.5,,4249.5,,,,,,,Display 1,11,compare_20_easy_baseline.png,compare_20_easy_optimized.png,optimized.png,baseline.png,optimized.png,
552,1789995864000,21/09/2026 13:04:24,1789995864000,1,21/09/2026 14:04:24,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_046,BLINDED,S1_PRIV_046,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,12,Display 1,Screen 1,,,response,optimized.png,,,,3120.9,,,3120.9,,3120.9,,,,,,,Display 1,12,compare_5_medium_baseline.png,compare_5_medium_optimized.png,optimized.png,optimized.png,baseline.png,
553,1789995871000,21/09/2026 13:04:31,1789995871000,1,21/09/2026 14:04:31,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_047,BLINDED,S1_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,1,Display 1,Screen 1,,,response,baseline.png,,,,5268.0,,,5268.0,,5268.0,,,,,,,Display 1,1,compare_30_medium_optimized.png,compare_30_medium_baseline.png,optimized.png,optimized.png,baseline.png,
554,1789995878000,21/09/2026 13:04:38,1789995878000,1,21/09/2026 14:04:38,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_047,BLINDED,S1_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,2,Display 1,Screen 1,,,response,optimized.png,,,,7501.0,,,7501.0,,7501.0,,,,,,,Display 1,2,compare_20_hard_optimized.png,compare_20_hard_baseline.png,optimized.png,baseline.png,optimized.png,
555,1789995885000,21/09/2026 13:04:45,1789995885000,1,21/09/2026 14:04:45,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_047,BLINDED,S1_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,3,Display 1,Screen 1,,,response,baseline.png,,,,4911.7,,,4911.7,,4911.7,,,,,,,Display 1,3,compare_10_medium_optimized.png,compare_10_medium_baseline.png,optimized.png,baseline.png,optimized.png,
556,1789995892000,21/09/2026 13:04:52,1789995892000,1,21/09/2026 14:04:52,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_047,BLINDED,S1_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,4,Display 1,Screen 1,,,response,optimized.png,,,,2685.8,,,2685.8,,2685.8,,,,,,,Display 1,4,compare_5_easy_baseline.png,compare_5_easy_optimized.png,optimized.png,optimized.png,baseline.png,
557,1789995899000,21/09/2026 13:04:59,1789995899000,1,21/09/2026 14:04:59,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_047,BLINDED,S1_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,5,Display 1,Screen 1,,,response,baseline.png,,,,3031.4,,,3031.4,,3031.4,,,,,,,Display 1,5,compare_10_easy_optimized.png,compare_10_easy_baseline.png,optimized.png,baseline.png,optimized.png,
558,1789995906000,21/09/2026 13:05:06,1789995906000,1,21/09/2026 14:05:06,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_047,BLINDED,S1_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,6,Display 1,Screen 1,,,response,baseline.png,,,,6222.6,,,6222.6,,6222.6,,,,,,,Display 1,6,compare_30_hard_optimized.png,compare_30_hard_baseline.png,optimized.png,optimized.png,baseline.png,
559,1789995913000,21/09/2026 13:05:13,1789995913000,1,21/09/2026 14:05:13,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_047,BLINDED,S1_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,7,Display 1,Screen 1,,,response,baseline.png,,,,3662.1,,,3662.1,,3662.1,,,,,,,Display 1,7,compare_20_medium_baseline.png,compare_20_medium_optimized.png,optimized.png,optimized.png,baseline.png,
560,1789995920000,21/09/2026 13:05:20,1789995920000,1,21/09/2026 14:05:20,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_047,BLINDED,S1_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,8,Display 1,Screen 1,,,response,baseline.png,,,,3912.9,,,3912.9,,3912.9,,,,,,,Display 1,8,compare_5_hard_optimized.png,compare_5_hard_baseline.png,optimized.png,baseline.png,optimized.png,
561,1789995927000,21/09/2026 13:05:27,1789995927000,1,21/09/2026 14:05:27,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_047,BLINDED,S1_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,9,Display 1,Screen 1,,,response,optimized.png,,,,3012.3,,,3012.3,,3012.3,,,,,,,Display 1,9,compare_30_easy_optimized.png,compare_30_easy_baseline.png,optimized.png,baseline.png,optimized.png,
562,1789995934000,21/09/2026 13:05:34,1789995934000,1,21/09/2026 14:05:34,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_047,BLINDED,S1_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,10,Display 1,Screen 1,,,response,optimized.png,,,,1883.5,,,1883.5,,1883.5,,,,,,,Display 1,10,compare_20_easy_optimized.png,compare_20_easy_baseline.png,optimized.png,baseline.png,optimized.png,
563,1789995941000,21/09/2026 13:05:41,1789995941000,1,21/09/2026 14:05:41,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_047,BLINDED,S1_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,11,Display 1,Screen 1,,,response,optimized.png,,,,2798.8,,,2798.8,,2798.8,,,,,,,Display 1,11,compare_10_hard_baseline.png,compare_10_hard_optimized.png,optimized.png,optimized.png,baseline.png,
564,1789995948000,21/09/2026 13:05:48,1789995948000,1,21/09/2026 14:05:48,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_047,BLINDED,S1_PRIV_047,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,12,Display 1,Screen 1,,,response,optimized.png,,,,2689.4,,,2689.4,,2689.4,,,,,,,Display 1,12,compare_5_medium_baseline.png,compare_5_medium_optimized.png,optimized.png,baseline.png,optimized.png,
565,1789995955000,21/09/2026 13:05:55,1789995955000,1,21/09/2026 14:05:55,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_048,BLINDED,S1_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,1,Display 1,Screen 1,,,response,optimized.png,,,,1669.5,,,1669.5,,1669.5,,,,,,,Display 1,1,compare_5_easy_optimized.png,compare_5_easy_baseline.png,optimized.png,optimized.png,baseline.png,
566,1789995962000,21/09/2026 13:06:02,1789995962000,1,21/09/2026 14:06:02,229051,38,synthetic-pairwise,,SYN-S1-S1_PRIV_048,BLINDED,S1_PRIV_048,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Pairwise Comparison Task2,SYNTHETIC,G2,Pairwise Comparison,Pairwise Comparison,2,Display 1,Screen 1,,,response,optimized.png,,,,4037.8,,,4037.8,,4037.8,,,,,,,Display 1,2,compare_5_hard_optimized.png,compare_5_hard_baseline.png,optimized.png,optimized.png,baseline.png,
